category,title,url,embedding,subtitle
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions,https://ourworldindata.org/grapher/cumulative-co-emissions,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co-emissions?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Running sum of CO₂ emissions produced from fossil fuels and industry since the first year of recording, measured in tonnes. Land-use change is not included."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions by source,https://ourworldindata.org/grapher/cumulative-co2-fuel,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-fuel?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Global Carbon Budget (2023)
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions by world region,https://ourworldindata.org/grapher/cumulative-co2-emissions-region,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-emissions-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Cumulative carbon dioxide (CO₂) emissions by region from the year 1750 onwards. This measures CO₂ emissions from fossil fuels and industry only – land-use change is not included.
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from cement,https://ourworldindata.org/grapher/cumulative-co2-cement,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-cement?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Cumulative emissions of carbon dioxide (CO₂) from cement since the first year of available data, measured in tonnes."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from coal,https://ourworldindata.org/grapher/cumulative-co2-coal,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Cumulative emissions of carbon dioxide (CO₂) from coal since the first year of available data, measured in tonnes."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from flaring,https://ourworldindata.org/grapher/cumulative-co2-flaring,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-flaring?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Cumulative emissions of carbon dioxide (CO₂) from flaring since the first year of available data, measured in tonnes."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from gas,https://ourworldindata.org/grapher/cumulative-co2-gas,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Cumulative emissions of carbon dioxide (CO₂) from gas since the first year of available data, measured in tonnes."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from land-use change,https://ourworldindata.org/grapher/cumulative-co2-land-use,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-land-use?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Emissions from land-use change can be positive or negative depending on whether these changes emit (positive) or sequester (negative) carbon.
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from oil,https://ourworldindata.org/grapher/cumulative-co2-oil,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-oil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Cumulative emissions of carbon dioxide (CO₂) from oil since the first year of available data, measured in tonnes."
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions from other industry,https://ourworldindata.org/grapher/cumulative-co-emissions-from-other-industry,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co-emissions-from-other-industry?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Global Carbon Budget (2023)
CO2 & Greenhouse Gas Emissions,Cumulative CO2 emissions including land-use change,https://ourworldindata.org/grapher/cumulative-co2-including-land,"<iframe src=""https://ourworldindata.org/grapher/cumulative-co2-including-land?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Emissions include those from fossil fuels and industry, and land-use change. They are measured as the cumulative total since 1850, in tonnes."
CO2 & Greenhouse Gas Emissions,Emissions-weighted carbon price,https://ourworldindata.org/grapher/emissions-weighted-carbon-price,"<iframe src=""https://ourworldindata.org/grapher/emissions-weighted-carbon-price?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The emissions-weighted carbon price is calculated for the whole economy by multiplying each sector's (e.g. electricity, or road transport) carbon price by its contribution to a country's carbon dioxide emissions."
CO2 & Greenhouse Gas Emissions,Emissions-weighted carbon price in emissions trading systems,https://ourworldindata.org/grapher/weighted-carbon-price-ets,"<iframe src=""https://ourworldindata.org/grapher/weighted-carbon-price-ets?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The emissions-weighted carbon price in emissions trading systems (ETS) is calculated for the whole economy by multiplying each sector's (e.g. electricity, or road transport) carbon price by its contribution to a country's carbon dioxide emissions."
CO2 & Greenhouse Gas Emissions,Energy use per capita vs. CO2 emissions per capita,https://ourworldindata.org/grapher/energy-use-per-capita-vs-co2-emissions-per-capita,"<iframe src=""https://ourworldindata.org/grapher/energy-use-per-capita-vs-co2-emissions-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Average energy consumption per capita is measured in kilowatt-hours per person. Average carbon dioxide (CO₂) emissions per capita are measured in tonnes per person.
CO2 & Greenhouse Gas Emissions,Export of environmentally sound technologies,https://ourworldindata.org/grapher/export-of-environmentally-sound-technologies,"<iframe src=""https://ourworldindata.org/grapher/export-of-environmentally-sound-technologies?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Environmentally sound technologies (ESTs) are technologies that have the potential for significantly improved environmental performance relative to other technologies. This indicator shows the value of exported ESTs in current US-$.
CO2 & Greenhouse Gas Emissions,Food: emissions from production and the supply chain,https://ourworldindata.org/grapher/food-emissions-production-supply-chain,"<iframe src=""https://ourworldindata.org/grapher/food-emissions-production-supply-chain?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Greenhouse gas emissions are measured in kilograms of carbon dioxide-equivalents (CO₂eq) per kilogram of food.
CO2 & Greenhouse Gas Emissions,Food: greenhouse gas emissions across the supply chain,https://ourworldindata.org/grapher/food-emissions-supply-chain,"<iframe src=""https://ourworldindata.org/grapher/food-emissions-supply-chain?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Greenhouse gas emissions are measured in kilograms of carbon dioxide-equivalents (CO₂eq) per kilogram of food.
CO2 & Greenhouse Gas Emissions,Global emissions from food by life-cycle stage,https://ourworldindata.org/grapher/food-emissions-life-cycle,"<iframe src=""https://ourworldindata.org/grapher/food-emissions-life-cycle?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Emissions from the food system are broken down by their stage in the life-cycle, from land use and on-farm production through to consumer waste. Emissions are measured in tonnes of carbon dioxide-equivalents."
CO2 & Greenhouse Gas Emissions,Global warming contributions by gas and source,https://ourworldindata.org/grapher/global-warming-by-gas-and-source,"<iframe src=""https://ourworldindata.org/grapher/global-warming-by-gas-and-source?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The global mean surface temperature change as a result of the cumulative emissions of three gases – carbon dioxide, methane, and nitrous oxide."
CO2 & Greenhouse Gas Emissions,Global warming contributions from fossil fuels and land use,https://ourworldindata.org/grapher/warming-fossil-fuels-land-use,"<iframe src=""https://ourworldindata.org/grapher/warming-fossil-fuels-land-use?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The global mean surface temperature change as a result of a country or region's cumulative emissions of three gases – carbon dioxide, methane, and nitrous oxide."
CO2 & Greenhouse Gas Emissions,Global warming potential of greenhouse gases relative to CO2,https://ourworldindata.org/grapher/global-warming-potential-of-greenhouse-gases-over-100-year-timescale-gwp,"<iframe src=""https://ourworldindata.org/grapher/global-warming-potential-of-greenhouse-gases-over-100-year-timescale-gwp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Global warming potential measures the relative warming impact of one unit mass of a greenhouse gas relative to carbon dioxide over a 100-year timescale.
CO2 & Greenhouse Gas Emissions,Global warming: Contributions to the change in global mean surface temperature,https://ourworldindata.org/grapher/contributions-global-temp-change,"<iframe src=""https://ourworldindata.org/grapher/contributions-global-temp-change?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","This is shown as a country or region's share of the global mean surface temperature change as a result of its cumulative emissions of three gases – carbon dioxide, methane, and nitrous oxide."
CO2 & Greenhouse Gas Emissions,Greenhouse gas emissions,https://ourworldindata.org/grapher/total-ghg-emissions,"<iframe src=""https://ourworldindata.org/grapher/total-ghg-emissions?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Greenhouse gas emissions include carbon dioxide, methane and nitrous oxide from all sources, including land-use change. They are measured in tonnes of carbon dioxide-equivalents over a 100-year timescale."
CO2 & Greenhouse Gas Emissions,Greenhouse gas emissions by gas,https://ourworldindata.org/grapher/ghg-emissions-by-gas,"<iframe src=""https://ourworldindata.org/grapher/ghg-emissions-by-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Greenhouse gas emissions from all sources, including agriculture and land-use change. They are measured in tonnes of carbon dioxide-equivalents over a 100-year timescale."
